The Cooper,"1 lap around track. 10 burpees, 10 Squats, then 10 Merkins. Lap around track. Then 9,9, 9 of same. Count down to 1. Gets pretty brutal when you get to around 5."
The Grateful Dead (aka Dancing Bear),"Basically a plank-o-rama with some stupidity mixed in. Do 5 Merkins. Rotate 360° in place to the left. Left arm up, right arm up, etc. Do 5 Werkins. Rotate 360° in place to the right. Left arm up, right arm up, etc. Do 5 Diamond Merkins. Now while in place, lift left arm and leg up, then quickly swap to right arm and leg up. Do this back and forth as quick as you can, making sure to get full extension. Now you look like a Dancing Bear!"
The Hightower,"As the Nation knows, F3GrandStrand lost Jacob ""Hightower"" Hancher this past weekend as he was serving as a Myrtle Beach Police Officer.  EOW: 10/03/20.  We did a full workout to honor him.  This is a part of the workout based on a very apropos Bible Verse: Matthew 5:9  Blessed are the peacemakers, for they will be called children of God.  So – 5 Exercises – 9 reps each.  1) Burpees 2)Bodybuilders – burpee with Plank jack 3)Triple Merkin Burpees – burpee with 3 hand release merkins 4)Triple Jump Squat Burpees – burpee with 3 jump squats 5)Putting them all together – Triple Merkin Triple Jump Squat Bodybuilders – burpee with 3 hand release merkins, plank jack, and 3 jump squats"
The Sheldon Cooper,Same as the Cooper just add big boy sit ups.
The W.A.S.H.,"Werkins (50, preferably hand-release). American Hammers (100). Step-Ups (150). Hip Thrusts (200). Done OYO or in pairs (with one partner running – either laps or designated sprints – while the other does exercise, then switch as needed until exercises completed)."
Thunderstruck,"Q plays ""Thunderstruck"" by ACDC. PAX complete 1 standard Merkin for every ""thunder!"" that is heard in the song. Plank during the rest of the song. Awesome way to end a workout and just make sure any juice that's left is burned away."
Tooth Fairy,"With feet at the bottom of a staircase (or other steep incline) and hands on the 3rd or 4th step (depending on PAX height and step size). Do an incline merkin and at elbow extension do a little hop with hands and feet up to the next steps (so for example you move from steps 0 & 3 to 1 & 4). The longer the staircase the better the burn. (Name comes from PAX stating ""if you don't do this right you might lose your teeth"" and because the hop looks a little fairy-ish)."
Travolta Merkins,"Picture Saturday Night Fever while doing Merkins. Start in plank. First move is a Merkin. 2nd move is right arm high. 3rd move is to reach under and across your body as far as you can. 4th move is to reach high again. 5th move is back to the Merkin. Flapjack with the left and then flapjack until you're sick of singing ""staying alive, staying alive"""
Twerkin,"Start in Downward Dog position, butt high in the air, lower butt slightly & rotate forward, while performing the down 1/2 of the Merkin, lowering head & chest down just above the ground, as if you were going under a fence, continue forward to Upward Dog position, head up, extend arms to up 1/2 of Merkin, hands slightly behind shoulders w/ chest forward. Back to start- lower head & chest while bending arms and rotating body backward, like going back under the fence. Finish at Downward Dog, butt high. Exercise performed by Pale Rider & named by Nomaha."
Vacuum Cleaners,"Partner work done in wheelbarrow position, ideally in a parking lot or lined field. Beginning at first line, wheelbarrow to second line and perform five Derkins. Reverse wheelbarrow to first line for one rep. Flapjack after agreed upon reps have been completed."
Wave of Merkins,"Circle up, get into plank position, first person does one merkin, then the next person to the right does a merkin, should look like a wave flowing around the circle, until you get back to the first person who then performs 2 merkins, repeat all the way up to 10 and back down. Stay in plank position the entire time."
Webbicide,"A standard suicide but instead of touching each line the pax does an increasing number of merkins at each line. Run to the first line, do one merkin, run back to start, run to next line, do two merkins, and so on until you get to 10. A running form of the Jack Webb usually done on a large parking lot."
Welsh Dragons,"Remain in plank position the whole time. Bear crawl forward 4 steps, do 1 merkin, 1 plank jack, and tap the BACK of each shoulder 1 time. Repeat adding 1 rep to each exercise each time – bear crawl forward 4 steps, do 2 merkins, 2 plank jacks, 2 sets of back of shoulder taps… etc. Go until you get to 10 reps each, you've covered 30-50 feet, or until your arms fall off – whichever comes first."
Werkin,Werkin is a Merkin with hands more than sholder width apart. Also known as the Wide-Arm Merkin.
Wheel of Animal Walk,"Essentially a Wheel of Merkin with Animal Walks between each stage. Find a parking lot 40-60 yds. across, preferably with an incline (the steeper the better). Begin at bottom of incline. Frog Hop across, do 10 Merkins w/ both hands on curb. Bear Crawl across, do 10 Merkins w/ left hand on curb. Duck Walk across, do 10 Merkins w/ feet on curb. Crab Walk across, do 10 Merkins w/ right hand on curb. North Augusta Pax LOVE this one."
Wheel of Merkin,"Grab a piece of curb, and perform a number of incline merkins. Staying in the plank position, rotate 90 degrees clockwise until your body is parallel to the curb with left hand on the curb and right hand off it. Repeat the same number of merkins. Rotate 90 degrees more and perform the same number of decline merkins. Rotate 90 degrees more. Repeat with right hand on the curb and left hand off it."
WMD,"Wide-arm merkin, (Standard) Merkin, Diamond Merkin."
WMD Crawl,A Bear Crawl executed by doing 5 Werkins and crawling 10 steps with hands set out wide followed by 5 Merkins and crawling 10 steps with hands at normal position followed by 5 Diamond Merkins and crawling 10 steps with hands set in close. Rinse and repeat until the desired distance has been traveled.
Worst Merkin Ever,"1 Wide Arm Merkin, 1 Regular Merkin, 1 Diamond Merkin performed in succession with no break in form = 1 Worst Merkin Ever."
Worst Worst Merkin Ever,"That's right, it can ALWAYS be worse! Done in cadence, start out with a Crucible Mercan on 1, a Wercan on 2, a regular Mercan on 3, and a Diamond Mercan on 4. Ten of these and you'll agree it's the worse of the worst."
Yul Brynner,Magnificent Seven Merkins. Progress through 7 different types of merkins without stopping/holding plank between each one: Carolina Dry Dock to Wide Merkin to Merkin to Ranger Merkin to Diamond Merkin to Crucible Merkin to Chuck Norris Merkin. Rinse and repeat on Q's call.
