Railroaders,"One or more railroad ties needed. Split into 2-3 people per group. Each group takes turns on the railroad ties. 1st Round – Each group performs 20 overhead presses, while everyone else planks. 2nd Round – Each group performs 20 curls, while everyone else holds Al Gore. 3rd Round – Each group performs 20 dips, while everyone else performs flutter kicks. 4th Round – Each group performs 20 bent over rows, while everyone else lunges. Rinse & repeat as needed or change out exercises and reps as needed."
Red Barchetta,"Designed to get the heart rate up, much like the song by Rush of the same name. To be completed on a football field or an area of similar length: 100 Yard Dash then 100 SSHs, run back to start point to plank/wait for six; 75 yard dash then 75 mountain climbers, run back to start point to plank/wait for six; 50 yard dash then 50 LBCs, run back to start point to plank/wait for six; 25 yard dash then 25 Merkins, run back to start point to plank/wait for six; 10 yard dash then 10 burpees, run back to start point and plank/wait for six."
Ring of Fire,In a large area you have 8-10 different exercise stations set up in a circle. Split groups evenly into each station. Group spends one minute at the station doing the exercise (as many as they can) and then rotate around the circle of fire to the next exercise (All groups rotate at the same time). Go 3 complete rotations around the Circle of Fire. Exercise examples- 1. Burpees 2. Hill Run 3. Box Jump 4. Flutter Kicks 5. Jump Rope 6. Mercins 7. Shuttle Run 8. Squats 9. BBS 10. Lunges.
Rockette Dips,Perform dips with alternating leg kick at the nadir of the dip.
Rocks Up – Rocks up,"Modified Homer to Marge – while on back with feet flat on ground raise hips so that only feet and shoulders are touching the ground. In unison, raise hips and the rock to overhead position [through tricep extension from ground position to overhead]. All rocks are then lowered back towards ground. Repeat."
SheHateMe,"10 Lunges (20 movements)/10 Burps (Burpees without the pushup and the standing)/10 Pushups. No rest, as many sets as you can, for as long as the QIC deems necessary."
Snapshot,"Grab a sandbag (pavers or other beefy coupon possible, but only with wide separation between pax and done on a forgiving surface). Pax line up shoulder to shoulder with generous spacing between. Squat and shot put the weight with both hands. Broad jump forward. Lunge. Pick up sandbag and repeato for 50-100 yards. / Hit your neighbor with the sandbag? 10 burpees OYO then continue. Hit the Q? 20 burpees OYO. The same with a paver? Dial 911. / Named after a submariner's ""oh, damn!"" act of knee-jerk launching a torpedo without looking where it's going."
Stink B.O.M.B.S.,"B.O.M.B.S. x 2 on reps + use a spoke layout. Set 5 cones out surrounding the Shovel Flag. Pax #1 starts the B.O.M.B.S. reps at the first cone while pax #2 goes to the Shovel Flag to do exercise chosen by the Q (for example 50 curls or 50 LBC's). Pax #2 then swaps with Pax #1. Work at same spoke until all reps are completed. Then move to next spoke. Q can change center exercise with each move to next spoke. B.O.M.B.S = 100 Burpees, 200 Over Head Presses, 300 Merkins, 400 Big Boy Sit-ups, 500 Squats."
Stirkin,"Steps ups, one each leg, then irkin using same surface as used for the stepups"
Sugar Cookie,"Works best on a baseball field with wet grass and a dirt infield. Do a called number of Supermans while kicking legs in cadence, as though you are swimming in the grass. Sprint to dirt infield and do called hand-release merkins followed by big boys. Rinse and repeat 3 rounds. Replicates a Navy punishment where you have to jump in the ocean followed by exercises on the beach. You get covered by sand and look like a sugar cookie."
Suicide Ladder,A shuttle run with an exercise set after each return to the starting line. After each full shuttle run the exercise count goes up by five reps. Repeat until out of time or until no one can take it anymore.
The Cooper,"1 lap around track. 10 burpees, 10 Squats, then 10 Merkins. Lap around track. Then 9,9, 9 of same. Count down to 1. Gets pretty brutal when you get to around 5."
The Gross,"The beauty of this is you can crank it up or ratchet it down depending on what kind of pain you want to inflict. Pick 12 exercises, do 12 reps of each. 12×12=144 which is a Gross. Done for the first time by Barry Manolow and YHC to highlight the exercises we hate the most – all in one workout. Breeds fantastic mumble chatter."
The Hightower,"As the Nation knows, F3GrandStrand lost Jacob ""Hightower"" Hancher this past weekend as he was serving as a Myrtle Beach Police Officer.  EOW: 10/03/20.  We did a full workout to honor him.  This is a part of the workout based on a very apropos Bible Verse: Matthew 5:9  Blessed are the peacemakers, for they will be called children of God.  So – 5 Exercises – 9 reps each.  1) Burpees 2)Bodybuilders – burpee with Plank jack 3)Triple Merkin Burpees – burpee with 3 hand release merkins 4)Triple Jump Squat Burpees – burpee with 3 jump squats 5)Putting them all together – Triple Merkin Triple Jump Squat Bodybuilders – burpee with 3 hand release merkins, plank jack, and 3 jump squats"
The Sheldon Cooper,Same as the Cooper just add big boy sit ups.
The W.A.S.H.,"Werkins (50, preferably hand-release). American Hammers (100). Step-Ups (150). Hip Thrusts (200). Done OYO or in pairs (with one partner running – either laps or designated sprints – while the other does exercise, then switch as needed until exercises completed)."
Top Gun,"Perform 10 reps each of 5 standing coupon exercises (Ex: Curls, Rows, Deadlifts, Overhead Press, Squats, Lunges) for 10 minutes. The 5 coupon exercises are repeated for the entire 10 minutes. The Danger Zone happens every minute on the minute when PAX drops coupon and perform 3 Burpees, then pick up where they left off on the coupon exercises. Dial up the suffering by extending the time, increasing the number of burpees, or increasing the reps of exercises. Acapella versions of Kenny Loggins' classic tune Danger Zone are welcomed."
Triple Check,"Teams of three. First man in a peoples chair, second man in front of him in plank, third man sprints 100 yards and back, rinse and repeat times three."
Triple Nickel,"Find a hill. Start at bottom, run to top and complete 5xcalled exercise, run to bottom and complete 5xcalled exercise, 5 repetitions (5/5/5=Triple Nickel). Can easily be done on flat surface with launch point and target point."
Twin Tower of Trust,"Each pax member will hold a brick in each hand, facing another Pax member ( say there is 20 guys total, 10 line up facing each other maybe 3-4 feet apart). When the Q says exercise, they will hold the bricks straight out eye level “ no touching bricks OR partners bricks”. The person on the end will “bear crawl” under everyone holding the bricks ( that is where the trust comes in J) AND when he gets to the end he will pick a side and hold his bricks up. Then the next guy goes etc. etc. This will continue for 25-50 yards depending on what the Q says."
Walls of Jericho,"Its Biblical and it will hurt… OK just as Joshua was instructed to do. WOJ usually is performed around a large building, pick 7 different exercises and complete 7 reps of each and run one lap around the building. Complete for 7 laps. For extra you can always have PAX shout on the last set to give reverence to the story."
Wheel of Animal Walk,"Essentially a Wheel of Merkin with Animal Walks between each stage. Find a parking lot 40-60 yds. across, preferably with an incline (the steeper the better). Begin at bottom of incline. Frog Hop across, do 10 Merkins w/ both hands on curb. Bear Crawl across, do 10 Merkins w/ left hand on curb. Duck Walk across, do 10 Merkins w/ feet on curb. Crab Walk across, do 10 Merkins w/ right hand on curb. North Augusta Pax LOVE this one."
WMD Crawl,A Bear Crawl executed by doing 5 Werkins and crawling 10 steps with hands set out wide followed by 5 Merkins and crawling 10 steps with hands at normal position followed by 5 Diamond Merkins and crawling 10 steps with hands set in close. Rinse and repeat until the desired distance has been traveled.
