Howling Monkeys,"In a circle, everyone grabs their ankles in Monkey Humper fashion (or Gorilla Humper, for the fearless) . The first person does ten monkey humpers followed by the next person and so on as in other ""ring of fire"" exercises. Don't let go of the ankles! Depending on the number of PAX, two rounds seems to result in Howling Monkeys. This will definitely not be a crowd pleaser, and it might be better to not be seen by light of day in a public space."
Indian Bear Crawl,"Line up head to toe in plank, guy at the end bear crawls to the front, then the next guy etc. While waiting PAX are doing Merkins."
Indian Crab Walk,"While lined up on your six, the guy in the back crabwalks to the front, then next guy, etc. Guys on 6 are doing LBCs while waiting."
Indian Run (Runny-Joggy),"Single-file line of runners in which the last guy runs to the front. Rinse, repeat. Also known as Swedish Mile, Geese Run."
Individual Medley,"Swimming has the individual medley (IM), swim all 4 strokes in one event. The F3 IM is 4 favorite F3 exercises done for a specific number of reps on a time interval. Exercises are Burpees, Merkins, Flutterkick, SSH. Start with 5 reps of each exercise. 5 Burpees, 5 Merkins, 5 2 count flutter kicks, 5 SSH, start a new set every 1:30, add a rep until you get to 10 of each. If you're fast you get loads of rest. If it takes you 89 seconds to complete the set you have 1 second to recover. When you miss a set, sit that one out and jump in the next number. If the group has beast and beastest pax the beastest guys can start at 8 and go up while the regular beasts of F3 start at 5. Variations, reduce time or go for the highest number you can hold for 10 sets. Swimmers will get this right away…"
Jack Jack Webbs,"A Jack Webb with a Plank Jack following the Merkin. Example of a 2 count would be DOWN (Merkin), JACK (Plank Jack), ""ONE"" DOWN (Merkin), JACK (Plank Jack), ""TWO"", then onto your knees for the count of shoulder presses or over the head claps (2 COUNT). Ascending count to 10."
Jack Knives,Jack Webbs as usual. Only Difference is Dumbells are used for the Hallelujah motion.
Jack Moses,"The Jack Moses is a cousin to both the Jack Webb and Iron Hulk. Pax circle up for a plank jack and then stand to lock hands (please don't hold hands) for air presses in 1:4 ratio. (May be used to point to leadership lessons from account of Moses' arms becoming tired and those who came along side to hold them up). Or use at next 2nd F. Look smooth as you belly up and order a ""Jack Moses please. Shaken not stirred."""
Jack Webbs,"A merkin then air press combination initiated on the Q's command, with an ascending rep count of each, usually up to 10."
Jackass Burpee Webb,"Find a wall.  Perform exercise like a Jack Webb but do 1 Burpee to 2 Donkey kicks, if you make it to 10 rounds you are a beast."
Jacob's Ladder,"Seven times up the hill, with an increasing number of burpees at the top each trip up. See F3 TV."
Joe Derk,"While doing Joe Hendricks, complete a derkin for every step."
Johnny Cash,"Any combination of Ring of Fire exercises. Circle up in plank position or on your 6 for ab exercises. PAX hold plank/six while one man does reps of exercise. When he finishes the next man does reps until all in circle have done it. ""It burns, burns, burns, that Ring of Fire"""
Jumping Jack Burpee Flash,Start with 10 jumpin jacks(Side Straddle Hops) then quickly follow with 10 burpees. AMRAP. If doing 4 or more sets can break it in half and do 20 LBCs.
Jumping Jack Burpee Flash Pull-ups,"Not a very creative name, but basically, I took the Jumping Jack Burpee Flash, and modified it to: Start with 20 Side Straddle Hops, quickly follow with 10 burps, quickly follow with 10 pull-ups. Rinse and Repeat. 20 LBCs. Start over and rinse and repeat whole series as many times as wanted or AMRAP it on the clock."
Killer Bees,"The Killer B's are Bear Crawl, Broad Jump, and Burpees. PAX Bear crawl roughly 100ft or distance specified by Q, then Broad jump back to start, every 5 broad jumps, PAX performs 3 Burpees. Specified # of Sets or timed AMRAP works well."
Laney Lu Plank and Merk,"From your six, get in the V-up (Laney Lu) position….hold 10x IC, then roll right or left to low plank, hold 10x IC, then perform 1x merkin. Thats 1 Laney Lu Plank and Merk. After merkin, back to Laney Lu hold. Repeato 5x for a burn….10x for a man burn. (cred to RepoMan on the Laney Lu, his 2.0 showed him the V-up move)."
Lazy Doras,"An estranged and despised relative of Dora 1-2-3. Partner up. Partners perform 100 Merkins, 200 LBCs, & 300 Squats as a team. Here’s the catch…no running. P1 starts with 10 Merkins while P2 planks, then switch. Continue switching between Merkins and plank until 100 total Merkins reached. Next, while P1 does 20 LBCs, P2 performs a 6"" leg hold until P1 is finished, then switch. Continue switching until all 200 LBCs are completed. Finally, P1 does 25 squats while P2 does squat hold, then switch. Continue switching until 300 total squats are completed."
Leeroy Jenkins,"Leeroy Jenkins is gaming slang for a person or thing that causes everything to go wrong for everyone else, usually in some extraordinary fashion. Whatever the PAX are doing, no matter the routine, someone can call out ""LEEROY JENKINS"" and PAX must quickly line up for a sprint (around 80-100 yds marked by cones or on a football field) and finish with 5 burpees. ***For a group of more than 10 PAX – Once you call it, you cannot call it again lest you get the penalty of x2 Leeroy's. Note: Calling of the LJ SHOULD have Q approval at the beginning of the Beatdown. Else this would be considered a Q Jackman"
Leg Wrecker,"Split pax into 2 groups. Separate groups at a distance as determined by Q (20-25 yards is a start). Group 1 does Lt. Dan's until they reach Group 2. Group 2 holds Al Gore. Upon arrival, Group 1 holds Al Gore while Group 2 Lt. Dan's back. Rinse and Repeat with Sumo Squats (and/or other leg exercises) instead of Lt. Dan's."
Lindsays aka Forties,"Lindsays are a high-rep variation of Elevens. You start with 30 reps of one exercise and 10 reps of another exercise OYO, then subtract 5 reps from the first exercise and add five reps from the second. Repeat OYO until you have 10 reps of the first exercise and 30 reps of the second. The sum must always add up to 40. Example: Lindsays with Dips and Merkins starts you with 30 Dips and 10 Merkins, then 25 Dips and 15 Merkins, then 20 Dips and 20 Merkins, then 15 Dips and 25 Merkins, then 10 Dips and 30 Merkins."
M.E.R.C.Y. High Fives,"Done with FIVE stations at the bottom of a hill. The hill climb and distance is your challenge. PAX must complete each station's circuit at the top of the hill before moving to the next. All stations (except the C-Crawl Station have a WO at the top of the hill which start with 1 Rep and ascend up to 5 Reps before that station's circuit is complete. Station 1 – M – Manmakers (w coupon such as a Dead Seal or Cenderblock) – (Alternate for this is Merkins w/out coupon and must complete the 1-5 Reps at the Top AND Bottom of the hill) Station 2 – E – Elf on the Shelf (w coupon such as a rolled-up section of fire hose or Cenderblock) Station 3 – R – Rock-a-Bye Babies (w coupon such as sledge hammer or Ruck Sack) Station 4 – C – Crawl (aka Bear Crawl) (w coupon such as a high-rise section of fire hose or a Ruck Sack) Station 5 – Y – Yoke Walk (w coupon such as a section of flat-lay fire-hose or a Deal Seal) At the top of the hill, complete the required number of ascending Squats Lord Have MERCY on your muscles after you climb HIGH up the hill FIVE times for FIVE sets."
Mega Man,"Done to the Mega Man video game theme song, approximately 4 minutes. Routine starts with 4 full squats… on last squat, stay in low squat position drop to hand and then push your self back into squat position (Squat Merkin) x 4. Once squat merkins are completed, from low squat jump up and complete high knee tuck touch jumps x 4 reps. Repeato until song is complete. Everyone knows Mega Man has mad hops!"
Men Makers,"Have 2 – 15 pound weights. Do a Merkin. Up into a Burpee. Down into a Merkin. Bear Crawl 5 steps with weights. Rinse and Repeat UNTIL YOU have completed 5 Burpees.<br /> Other PAX may Bear Crawl or Lunge, but not to pass the Man who is with the weights"
Merkin Jax,"Much like Captain Thor, this routine follows a 1:4 ratio. Exercises are Merkins and plank Jacks. Routine: 1 Merkin. 4 plank Jacks. 2 Merkins. 8 plank jacks. Up to 5/20 and back down the mountain."
Merkin Ladder,Find a launch point and target point to sprint to. 50 yards or more. Start with 20 merkin. Sprint to target point. 19 merkin. Sprint back to launch point. 18 merkin. Continue decreasing merkin count down to 1 merkin. Total of 210 merkin.
Merkin Mania,"Do all exercises without rest OYO: 5 Diamond Merkins, 5 Merkins, 5 Wide Arm Merkins, 5 Crucible Merkins, 5 Staggered Merkins 1 way, 5 Staggered Merkins the other way, 5 Tempo Merkins, 5 Hand Release Merkins."
Merkin Mile,"25 merkins are completed after each 1/4 mile (Total: 100 merkins, 1 mile). This is an especially great exercise to jump-start your reps for the day during a push-up challenge!"
Mile of 50s,"At a standard 400-m track, the PAX jog 50 meters then Sprint 50 meters for 4 laps.  This was a favorite training exercise of a former US Olympic 400-meter runner.  If a PAX can do it under 6 minutes, they have Olympic potential!"
Millenial,"Goal is a total count of 2000 as a team. The full pax does 100 reps each of a called exercise, then runs a 100m lap back to a point where they gather again for the next called exercise. There will be 10 cycles, which get you to your number. Teamwork matters. The first nine cycles end when the FIRST person gets to 100, which keeps the pax together. The last cycle, which is always burpees, is done together and usually with someone Q-ing or roating the Q through the 100 burpees. A sample set of cycles: 1) SSH; 2) Lunges; 3) Merkins; 4) LBCs; 5) Mtn. Climbers; 6) Flutters; 7) Arm Raises; 8) Squats; 9) Oblique Crunches – 50 per side; 10) BurpeesNamed as year 2000 is within the time period around which the Millenial generation was born."
Monkey Rolls,"Break out into groups of 3 and start from the standing position in a line shoulder to shoulder with 4’ spacing between PAX. The PAX in the center dives to the ground toward the right hands first and finishes with a complete roll. While the first PAX is rolling toward the PAX on the right, the PAX on the right dives hands first over the PAX rolling toward him, finishing by in a complete roll toward the PAX who started on the left. The PAX on the left dives over the PAX rolling toward him and does a complete roll. Once each PAX finishes their complete roll, stand back up and get ready to dive over the next PAX rolling toward you. Repeat to failure or time defined by Q"
Motor City Shuffle,"Complete in order: Lunge x2, burpee, merkins x5, plank jacks x5, frog hop = 1 rep. Can be done in place of mosey. Variation the on MCS is the Blocko Motor City Shuffle (BMCS) – With Cinder Block In Hand, Lunge with OH Press x2, First Part of Blockee, Merkins on block x5, Plank Jacks on block x5, second Part of Blockee (thruster), squat, block thruster throw, Frog Hop to Block, = 1 Rep! This one best should be done in a grassy field."
Mucho Chesto,Chest blaster exercise intended to build mucho chesto. 10 x Merkin / 10 x Wide Merkin / 10 x Diamonds / 10 Stagger Merkin Left / 10 Stagger Merkin Right. Rinse and repeat for a total 100 Merkins. Time yourself and try to improve for a bonus.
Murder Hornet,"Take on the Killer B's Routine from Iron Pax '19 but with a cinderblock coupon. Pax line up at the start. Murder Bunny 10 yards then: 10 Man Makers, 10 Lunges w/coupon, 10 BBS w/coupon. Repeat til 30 yard line. Once complete: Bear Crawl + Coupon Drag back to starting line. Rinse and Repeat the whole thing."
Musical Dora,"Musical Dora is Dora's fun and sinister sides put together. Partner up just like a Dora. Partner 1 does the selected exercise while partner 2 runs either a hill or circuit and back then flapjack. During this time you have your favorite play list going. All exercises are done for the time period of a song. Sandbags or kettle bells are good here for the exercises. Taylor your playlist and exercises to the length of time you want to take. Examples of exercises: Kettle bell swings, overhead press, curls, bent over row, goblet squats, thrusters, overhead tricep extentions and the crowd pleasers: burpees or merkins to finish done to the 6:05 minute version of MJ singing ""Don't Stop Till You Get Enough"".  Doing the exercises to a time based count (song) keeps all PAX together and who doesn't love to work out to the Q's favorite play list?"
Ménage,Teams of three. Each team does 90 of selected exercise as a group. Planks in between exercises. Repeat times 6.
NEMOs,"This routine mixes a get-up with a blockee.<br /> Start laying flat on your back, with a cindy on the ground above your head.<br /> Grasp the cindy, bring to your chest, perform one press straight up.<br /> Place cindy to one side, then kick out your legs or flip over to an inclined plank position.<br /> Perform one incline merkin, then without releasing the cindy, stand up and perform an overhead press.<br /> Return to inclined plank, perform another inclined merkin.<br /> Return to position on your back, perform one press straight up over chest with cindy.  <br /> Return cindy to position over your head for one rep.<br /> Courtesy of Honker, F3 Pooler"
Nicole,"Nicole is one of the girls of Cross-fit. Set a timer for 20 minutes. Pax will complete AMRAP (As Many Rounds As Possible) of the following: Run 400m; Pull-ups AMRAP (As Many Reps As Possible) Mix up the pull-ups, chin-ups etc. as you see fit.; Repeato until the timer sounds."
No Mercy Mile,"Pax begin at mid point of front stretch on a standard track. Jog to turn 1: bear crawl to turn 2. Jog to mid point on back stretch. Do 25 merkins. Jog to turn 3: lunge to turn 4. Jog to starting point perform 25 squats. R & R three more times. When complete will have bear crawled 400 yards, lunged 400 yards, performed 100 merkins and squats all while completing 1 mile."
No Surrender Indian Plank,"The entire PAX holds the full plank position. Starting in the down/rest position, Q gives the ""up"" signal and everyone assumes the full plank. The PAX at the rear then completes 5 no-surrenders, returns to the full, up, plank position, and gives the ""down"" signal. After a brief (approx. 5 second) rest, Q again gives the ""up"" signal, and the next PAX completes their no-surrenders. This continues until everyone had completed their no-surrenders."
Nolan Richardson,"Aka ""40 minutes of Hell."" Warm-O-Rama: Windmills (20), American Hammers( 20), Mosey (Around Ballfield). Routine: Partner 1 will perform each exercise denoted below as Partner 2 backpedals 50 yards, performs a "" Bobby Hurley"" & jogs back to continue the exercise from the count accumulated by Partner 1. This will continue until the repetition count stated below is met. 1. Burpees (150). 2. Squats (300). 3. Big Boy Sit-Ups (150). 4. Little Baby Arm Circles (300). 5. Merkins (150). 6. Imperial Walkers (300)."
One Calls,"This is an 8-count IC exercise developed as a result of the sometimes horrible merkin form by some PAX, especially those claiming to do great #’s when in fact they didn’t do any correctly. It was a way to force the PAX to have FULL extension both at the bottom and the top, which only makes them better (and stops the improper form). Since I work with OneCall and he would come to the office daily to complain about this, I developed this exercise and named it after him for my upcoming Q. Start in Merkin/Plank position. 1 – Down; 2 – Hand Release; 3 – Up and hold; 4 – Floyd Mayweather Punch Right arm; 5 – Right arm down; 6 – Floyd Mayweather Punch Left arm; 7 – Left arm down; 8 (which would be the PAX count of 1, 2, 3, etc) – Full plank. As you can see, this forces the PAX to go all the way down instead of the 1-2” down that some claim count as a merkin, and it forces a locking of the elbows at the top. 10-15 of these are excellent. It has also been done with 2 PAX facing each other and keeping each other honest (Q choice with these to make the Floyd Mayweathers into Booyah Merkins or Slap 5's or anything like that where the PAX are mirroring each other)."
Paula Abdul,"Any set in which you take 2 steps forward and then 1 step back and continue to do so until you reach a defined endpoint. For example: run up 2 ramps of a parking deck, perform an exercise, run down 1 ramp, perform an exercise, continue until you reach the top. Also works well with parking lot lines, speed bumps, light posts, flights of stairs, etc."
Pinochle,"Each PAX pickes a card from the pinochle deck. The card values represent the reps and the suit represented the exercise.9 = x9, 10 = x10, Jack = x11, Queen = x12, King = x13, Ace = x20, Game instruction card = Dealers Choice x50Hearts = Merkins Diamonds = Burpees Spades = Squats Clubs = American Hammers"
Plank Hurdles,"Done on a football field. In small groups of 5-6, everyone starts in the plank position in the end zone. 1st man from each group sprints to the 10 and planks, 2nd sprints, hurdles him, planks on the 20, 3rd man hurdles each, planks on the 30, etc. At the end of the group, 1st man sprints, hurdles everyone, etc. Everyone should finish in a plank in the opposite end zone."
Plankorama-mama,This is a series of exercises that alternate between plank position and seated position with no rest between. Ex. Hydraulics x 20 IC/LBCs x 20 IC/Shoulder taps x 20….etc. The name derives from a couple of AOs that have begun to shorten 6 minutes of mary to 6mom and then into momma.
Poker Chips,"Moving an 8x8x16 concrete block forward one parking pace at a time, shifting right/left and moving the next chip/block forward. At the last chip, cycle back to the front of the line. Exercise goes the length of parking lot or until the PAX yields."
Pump Jack,"Pax pair up and get in plank position.  The Q chooses a number of merkins (we use 5) per set.  Pax 1 does 5 merkins while pax 2  planks, then switch.  Continue alternating merkins and planking until one pax in the pair reaches merkin failure.  After failure each pair gets up and lunge walks in circles around the other pax pairs until the last team reaches failure.  The pairs must encourage and push each other and then encourage others while lunge walking.  Last team to fail wins.  Named pump jack because all the pax going up and down during merkins looks like a field full of oil wells with  pump jacks, and you are pumped when it is over. Proper merkin form must be used by all.  With an uneven number of pax the Q does merkins on his own."
Quarter Pounder,"Done on a Football field or a large parking lot. Sprint to the 25 yards and Do 25 merkins, Run backwards to Goal And Sprint to the 50 and do 50 squats, Backwards to Goal Line sprint to the 75 and do 75 Mountain Climbers, Run backwards to the goal line and sprint to the hundred and do 100 SSH. mix and match exercises for the reps. Do it with a Bricks for a Quarter Pounder with cheese. Rinse and repeat for a Double Quarter Pounder."
Railroad Tracks,"The twisted sister of the Indian Run. Pax start in single file line. First pax drops to low plank, second pax jumps over first pax runs 5 yards and gets in low plank. Third pax jumps over both pax runs 5 yards and gets in low plank. After all pax have gone, the first pax jumps over all the pax and returns to low plank. This is continued until the destination is reached. The name derived from the pax looking like Railroad ties as you continuously hop over one another."
Railroaders,"One or more railroad ties needed. Split into 2-3 people per group. Each group takes turns on the railroad ties. 1st Round – Each group performs 20 overhead presses, while everyone else planks. 2nd Round – Each group performs 20 curls, while everyone else holds Al Gore. 3rd Round – Each group performs 20 dips, while everyone else performs flutter kicks. 4th Round – Each group performs 20 bent over rows, while everyone else lunges. Rinse & repeat as needed or change out exercises and reps as needed."
Rampage,"Performed at nearest hill or stairs. Starting at top, perform exercise of choice with X amount of reps. Once complete, bear crawl down the hill/stairs. At bottom, perform exercise of choice with X amount of reps. Once complete, crawl bear up the hill/stairs to the top. Down/up = 1 round. No limits on Q's choice of rounds."
Red Barchetta,"Designed to get the heart rate up, much like the song by Rush of the same name. To be completed on a football field or an area of similar length: 100 Yard Dash then 100 SSHs, run back to start point to plank/wait for six; 75 yard dash then 75 mountain climbers, run back to start point to plank/wait for six; 50 yard dash then 50 LBCs, run back to start point to plank/wait for six; 25 yard dash then 25 Merkins, run back to start point to plank/wait for six; 10 yard dash then 10 burpees, run back to start point and plank/wait for six."
Redrum,"Murder Bunny up a hill, 10 Blockees at top, Rifle Carry down"
Ring of Fire,In a large area you have 8-10 different exercise stations set up in a circle. Split groups evenly into each station. Group spends one minute at the station doing the exercise (as many as they can) and then rotate around the circle of fire to the next exercise (All groups rotate at the same time). Go 3 complete rotations around the Circle of Fire. Exercise examples- 1. Burpees 2. Hill Run 3. Box Jump 4. Flutter Kicks 5. Jump Rope 6. Mercins 7. Shuttle Run 8. Squats 9. BBS 10. Lunges.
Rochamburpees,"Choose a partner. Both in chillcut plank position. Play Rochambeau (rock, paper, scissors) while in chillcut. Round 1: loser does 1 Burpee, winner does 1 Merkin. Stay in chillcut and play 10 total rounds, adding an additional Burpee/Merkin every round. EC: every tie, both do a Merkin."
Route 66,"Made infamous along Water Oak Road in Charlotte, an exercise in which you start with 1 rep at a predefined stopping point, then add one additional rep at intervals until you hit 11 stops. Example: Route 66 along the light posts starts you with 1 exercise, like a burpee, at the first light pole. Then do 2 at the next, 3 at the third, etc. until you reach 11 light posts / 11 burpees. The sum total of all reps is 66."
Santa's Ladder,"Pick a spot in the distance. Run from your starting point to that spot and do 10 Burpees. Return to start. Turnaround, run back to your spot, now do 9 Burpees. Continue this running and rep routine, downward counting through to completing 6 burpees. Then, as you hit the 5-1 count reps, do Merkins instead of Burpees. After the entire 10-1 set is over, pause. Make it appear you're done. Then announce that you're reversing the order. In this new set, now you start with Merkins as your 10-6 set and finish with Burpees as 5-1. This routine started when a Jacob's Ladder was about to occur, and the Q asked since we were going to 10, which would the PAX prefer – Merkins or Burpees? Santa answered he'd like to split halfway, so the Q obliged. Then the Q announced uneven gains required doing it again in reverse. If executed properly — with the thought it's only a single 10-1 set — it's even more of a real crowd pleaser."
SheHateMe,"10 Lunges (20 movements)/10 Burps (Burpees without the pushup and the standing)/10 Pushups. No rest, as many sets as you can, for as long as the QIC deems necessary."
Shoots and Ladders,"This exercise is best performed on a basketball court. Create a list of “ladders” beforehand and use a basketball and have the PAX “shoot” to determine the type of ladder that will be performed. Suggested ladder options: merkin, burpee, suicide, flutterkick, sweat angels, squats, etc. Variants to the run portion of the ladder can include sprints, lunge walks, bear crawls, backwards runs, etc."
Side-straddle Hop Burpees,"Perform 5 Side-Straddle Hops in cadence, then drop and do 2 Burpees. Once you are finished with Burpees, continue Side-Straddle Hops in cadence. Normally done in F3 Columbia in sets of 25."
Six Minutes Of Mary aka 6MOM,An abdominal #Routine of no specific composition as long as it promotes #TBQ. Inspired by psycho-killer with the 7-minute ab workout in Something About Mary.
Six Pack,"1 pull-up, 5 merkins (11's style but with 6's). Once at 5 pullups 1 merkin, go back down to 1 pull-up, 5 merkins."
Sleep Walkers 123,"3 part Routine. Start with 1 Squat, 2 Toe Touches (each leg 1), 3 Lunges. Then increase in the same ratio (2 squats, 4 toe touches, 6 lunges, etc.) upward to 10 squats, or number of your choosing."
Slugger,"Run DMC's: Run a series of laps around the Q as designated. After the first lap, do 20 Diamond Merkins (D); after the second lap, do 20 Merkins (M); after the third lap do 20 Carolina Dry Docks (C) to complete a round. Rinse and Repeat as desired."
Snapshot,"Grab a sandbag (pavers or other beefy coupon possible, but only with wide separation between pax and done on a forgiving surface). Pax line up shoulder to shoulder with generous spacing between. Squat and shot put the weight with both hands. Broad jump forward. Lunge. Pick up sandbag and repeato for 50-100 yards. / Hit your neighbor with the sandbag? 10 burpees OYO then continue. Hit the Q? 20 burpees OYO. The same with a paver? Dial 911. / Named after a submariner's ""oh, damn!"" act of knee-jerk launching a torpedo without looking where it's going."
Spartan,"PAX line up and sprint 100 yrds, do 10 merkins at the finish and walk back to the start all together. Q starts each sprint race with a verbal call. Continue until you have done 30 x100 yrd sprints and 10×30 = 300 Merks. PAX will be nursing home walking for several days."
Stairway to Seven,"Obvious derivative of the Robert Plant…At a stadium, wide stairwell or amphitheater, start with 1 Burpee at bottom, 1 incline push-up on first step, run to top, 1 squat on top step, then run back down. Repeat 7 times up increasing reps of each exercise by 1 each time, so you finish with 7 burpees, 7 incline push-ups, run to top, 7 squats at top. Other exercises ascending from 1-7 can be added or substituted, such as supine pull-ups if you have the apparatus available, like a stadium railing."
Steinl,"Hold plank for 30 secs, then lower to forearm plank for 30 secs. Then 10 merkins IC. Then peter parker, mountain climber, parker peter with one leg. Should be outside elbow, then chest, then opposite elbow. 10 IC. Then 10 merkins IC. Return to plank and repeat. Flap jack with the PP's. Finish with merkins to complete 1 set."
Stink B.O.M.B.S.,"B.O.M.B.S. x 2 on reps + use a spoke layout. Set 5 cones out surrounding the Shovel Flag. Pax #1 starts the B.O.M.B.S. reps at the first cone while pax #2 goes to the Shovel Flag to do exercise chosen by the Q (for example 50 curls or 50 LBC's). Pax #2 then swaps with Pax #1. Work at same spoke until all reps are completed. Then move to next spoke. Q can change center exercise with each move to next spoke. B.O.M.B.S = 100 Burpees, 200 Over Head Presses, 300 Merkins, 400 Big Boy Sit-ups, 500 Squats."
Sugar Cookie,"Works best on a baseball field with wet grass and a dirt infield. Do a called number of Supermans while kicking legs in cadence, as though you are swimming in the grass. Sprint to dirt infield and do called hand-release merkins followed by big boys. Rinse and repeat 3 rounds. Replicates a Navy punishment where you have to jump in the ocean followed by exercises on the beach. You get covered by sand and look like a sugar cookie."
Suicides,"Done on basketball court or football field. On basketball court, start at end line, sprint to foul line, touch the ground, sprint back to end line touch the ground, sprint to mid court and touch line, sprint back to end line and touch line, sprint to far foul line and touch ground, sprint back to end line and touch the ground, sprint to far end line and touch the ground, sprint back to original end line. Rinse and repeat."
Super 21,"Super 21: Do 1 merkin followed by 1 situp; 2 merkins / 2 situps; 3 merkins / 3 situps, etc., etc. ……. up to 21 merkins/ 21 situps (total of 231 merkins and 231 situps). Insert other exercises in between to allow for recovery (i.e. – Super 21 #1 – #10, Monkey Humpers x 21, Super 21 #11-#13, Mountain Climbers x 21, Super 21 #14-#15, etc.)."
Tammy Wynette,"Tammy Wynette’s country song hit, “Stand By Your Man” is the inspiration here. Starting position: PAX 1 assumes the merkin plank while PAX 2 remains standing beside ‘his man’. Exercise: Pax 1 does merkins in sync with PAX 2 who does deep squats. They do 10 reps either by Q call or on their own. At multiples of 10, the partners switch out alternating between merkins & squats. Example: 1,2,3 … 10, (switch) 11,12,13…20 (switch) 21,22,23, …30 (switch), etc. until they reach 200; that’s 100 merkins + 100 squats per man. (Note: on each switch, the merkin man should explode off the deck as in the 5-6 count of the burpee.) Other standing/ground exercises may be substituted at Q’s discretion. In fact, an entire routine could be made up of multiple ‘Tammy Wynettes’."
Tennessee Iditarod,"Like the Iditarod race only no snow, huskies, or sleds. Wrap a climbing rope around PAX One’s waist. PAX Two holds the rope, like reigns, behind PAX One. PAX Two gives resistance while PAX One pulls “the sled”. Works best with a AYG sprint and maximum resistant."
The Cooper,"1 lap around track. 10 burpees, 10 Squats, then 10 Merkins. Lap around track. Then 9,9, 9 of same. Count down to 1. Gets pretty brutal when you get to around 5."
The Cycle,"From home plate, bear crawl to 1st base, 3 burpees, crawl bear back to home From home plate, bear crawl around the bases to 2nd base, 6 burpees, crawl bear back to home From home plate, bear crawl around the bases to third base, 9 burpees, crawl bear back to home From home plate, bear crawl around the bases to home plate."
The Dab,"10 burpees per minute for 5 minutes, run 1/4 mile, rinse and repeat x 4."
The Donatello,To end a workout with suicides on a long set of stairs (I.E. Snake Pit's Big Boy Stairs which has 86 stairs & 7 landings)
The Grateful Dead (aka Dancing Bear),"Basically a plank-o-rama with some stupidity mixed in. Do 5 Merkins. Rotate 360° in place to the left. Left arm up, right arm up, etc. Do 5 Werkins. Rotate 360° in place to the right. Left arm up, right arm up, etc. Do 5 Diamond Merkins. Now while in place, lift left arm and leg up, then quickly swap to right arm and leg up. Do this back and forth as quick as you can, making sure to get full extension. Now you look like a Dancing Bear!"
The Gross,"The beauty of this is you can crank it up or ratchet it down depending on what kind of pain you want to inflict. Pick 12 exercises, do 12 reps of each. 12×12=144 which is a Gross. Done for the first time by Barry Manolow and YHC to highlight the exercises we hate the most – all in one workout. Breeds fantastic mumble chatter."
The Hightower,"As the Nation knows, F3GrandStrand lost Jacob ""Hightower"" Hancher this past weekend as he was serving as a Myrtle Beach Police Officer.  EOW: 10/03/20.  We did a full workout to honor him.  This is a part of the workout based on a very apropos Bible Verse: Matthew 5:9  Blessed are the peacemakers, for they will be called children of God.  So – 5 Exercises – 9 reps each.  1) Burpees 2)Bodybuilders – burpee with Plank jack 3)Triple Merkin Burpees – burpee with 3 hand release merkins 4)Triple Jump Squat Burpees – burpee with 3 jump squats 5)Putting them all together – Triple Merkin Triple Jump Squat Bodybuilders – burpee with 3 hand release merkins, plank jack, and 3 jump squats"
The Sheldon Cooper,Same as the Cooper just add big boy sit ups.
The W.A.S.H.,"Werkins (50, preferably hand-release). American Hammers (100). Step-Ups (150). Hip Thrusts (200). Done OYO or in pairs (with one partner running – either laps or designated sprints – while the other does exercise, then switch as needed until exercises completed)."
Thunderstruck,"Q plays ""Thunderstruck"" by ACDC. PAX complete 1 standard Merkin for every ""thunder!"" that is heard in the song. Plank during the rest of the song. Awesome way to end a workout and just make sure any juice that's left is burned away."
Top Gun,"Perform 10 reps each of 5 standing coupon exercises (Ex: Curls, Rows, Deadlifts, Overhead Press, Squats, Lunges) for 10 minutes. The 5 coupon exercises are repeated for the entire 10 minutes. The Danger Zone happens every minute on the minute when PAX drops coupon and perform 3 Burpees, then pick up where they left off on the coupon exercises. Dial up the suffering by extending the time, increasing the number of burpees, or increasing the reps of exercises. Acapella versions of Kenny Loggins' classic tune Danger Zone are welcomed."
Tortoise and the Hare B.O.M.B.S.,"Buddy up with one rucksack between each pair. Partner #1 puts on rucksack and starts walking. Partner #2 does first exercise on the list and then chases down Partner #1. When he catches his partner, they swap: Partner #2 takes the rucksack while Partner #1 does the same exercise. Repeat until all exercises have been done 5 times BY EACH partner. -5 Burpees (50 per pair) -10 Outlaws (100 per pair) -15 Merkins (150 per pair) -20 Big Boy Sit-ups (200 per pair) -25 Squats (250 per pair)"
Tour de Humpers,"PAX run around a neighborhood where more than one F3 Member lives (preferably over 3). At every stop sign, a combination of 3 exercises are performed with the following counts 10,20,30 (i.e. 10 Merkins, 20 Carolina Dry-Docks, 30 Squats). When the PAX pass by a house where an F3 Member lives everyone stops in front of their house and performs 25 Monkey Humpers. Works best if they have a Ring Doorbell. Invented by @Aquaman to prevent Fartsacking in an F3 heavy neighborhood in Cherokee."
Triple Check,"Teams of three. First man in a peoples chair, second man in front of him in plank, third man sprints 100 yards and back, rinse and repeat times three."
Triple Nickel,"Find a hill. Start at bottom, run to top and complete 5xcalled exercise, run to bottom and complete 5xcalled exercise, 5 repetitions (5/5/5=Triple Nickel). Can easily be done on flat surface with launch point and target point."
